Year,Month,Day,wsel_ft,Date,Datep
1994,2,13,20.05,02/13/1994 12:00:00 AM,02/13/2000 12:00:00 AM
1994,2,14,19.9713,02/14/1994 12:00:00 AM,02/14/2000 12:00:00 AM
1994,2,15,20.0067,02/15/1994 12:00:00 AM,02/15/2000 12:00:00 AM
1994,2,16,20.0929,02/16/1994 12:00:00 AM,02/16/2000 12:00:00 AM
1994,2,17,20.065,02/17/1994 12:00:00 AM,02/17/2000 12:00:00 AM
1994,2,18,20.1004,02/18/1994 12:00:00 AM,02/18/2000 12:00:00 AM
1994,2,19,20.1179,02/19/1994 12:00:00 AM,02/19/2000 12:00:00 AM
1994,2,20,20.1879,02/20/1994 12:00:00 AM,02/20/2000 12:00:00 AM
1994,2,21,20.1858,02/21/1994 12:00:00 AM,02/21/2000 12:00:00 AM
1994,2,22,20.1996,02/22/1994 12:00:00 AM,02/22/2000 12:00:00 AM
1994,2,23,20.2396,02/23/1994 12:00:00 AM,02/23/2000 12:00:00 AM
1994,2,24,20.2479,02/24/1994 12:00:00 AM,02/24/2000 12:00:00 AM
1994,2,25,20.2746,02/25/1994 12:00:00 AM,02/25/2000 12:00:00 AM
1994,2,26,20.2763,02/26/1994 12:00:00 AM,02/26/2000 12:00:00 AM
1994,2,27,20.3371,02/27/1994 12:00:00 AM,02/27/2000 12:00:00 AM
1994,2,28,20.3725,02/28/1994 12:00:00 AM,02/28/2000 12:00:00 AM
1994,3,1,20.3837,03/01/1994 12:00:00 AM,03/01/2000 12:00:00 AM
1994,3,2,20.4058,03/02/1994 12:00:00 AM,03/02/2000 12:00:00 AM
1994,3,3,20.4508,03/03/1994 12:00:00 AM,03/03/2000 12:00:00 AM
1994,3,4,20.3933,03/04/1994 12:00:00 AM,03/04/2000 12:00:00 AM
1994,3,5,20.4042,03/05/1994 12:00:00 AM,03/05/2000 12:00:00 AM
1994,3,6,20.505,03/06/1994 12:00:00 AM,03/06/2000 12:00:00 AM
1994,3,7,20.5433,03/07/1994 12:00:00 AM,03/07/2000 12:00:00 AM
1994,3,8,20.5229,03/08/1994 12:00:00 AM,03/08/2000 12:00:00 AM
1994,3,9,20.5379,03/09/1994 12:00:00 AM,03/09/2000 12:00:00 AM
1994,3,10,20.6058,03/10/1994 12:00:00 AM,03/10/2000 12:00:00 AM
1994,3,11,20.6129,03/11/1994 12:00:00 AM,03/11/2000 12:00:00 AM
1994,3,12,20.6079,03/12/1994 12:00:00 AM,03/12/2000 12:00:00 AM
1994,3,13,20.6367,03/13/1994 12:00:00 AM,03/13/2000 12:00:00 AM
1994,3,14,20.6767,03/14/1994 12:00:00 AM,03/14/2000 12:00:00 AM
1994,3,15,20.7575,03/15/1994 12:00:00 AM,03/15/2000 12:00:00 AM
1994,3,16,20.7917,03/16/1994 12:00:00 AM,03/16/2000 12:00:00 AM
1994,3,17,20.7783,03/17/1994 12:00:00 AM,03/17/2000 12:00:00 AM
1994,3,18,20.7639,03/18/1994 12:00:00 AM,03/18/2000 12:00:00 AM
1994,3,19,20.7667,03/19/1994 12:00:00 AM,03/19/2000 12:00:00 AM
1994,3,20,20.8875,03/20/1994 12:00:00 AM,03/20/2000 12:00:00 AM
1994,3,21,20.8879,03/21/1994 12:00:00 AM,03/21/2000 12:00:00 AM
1994,3,22,20.84,03/22/1994 12:00:00 AM,03/22/2000 12:00:00 AM
1994,3,23,20.8814,03/23/1994 12:00:00 AM,03/23/2000 12:00:00 AM
1994,3,24,20.9896,03/24/1994 12:00:00 AM,03/24/2000 12:00:00 AM
1994,3,25,21.0117,03/25/1994 12:00:00 AM,03/25/2000 12:00:00 AM
1994,3,26,20.9561,03/26/1994 12:00:00 AM,03/26/2000 12:00:00 AM
1994,3,27,20.96,03/27/1994 12:00:00 AM,03/27/2000 12:00:00 AM
1994,3,28,20.9904,03/28/1994 12:00:00 AM,03/28/2000 12:00:00 AM
1994,3,29,21.0512,03/29/1994 12:00:00 AM,03/29/2000 12:00:00 AM
1994,3,30,21.113,03/30/1994 12:00:00 AM,03/30/2000 12:00:00 AM
1994,3,31,21.1309,03/31/1994 12:00:00 AM,03/31/2000 12:00:00 AM
1994,4,1,21.1373,04/01/1994 12:00:00 AM,04/01/2000 12:00:00 AM
1994,4,2,21.1983,04/02/1994 12:00:00 AM,04/02/2000 12:00:00 AM
1994,4,3,21.2546,04/03/1994 12:00:00 AM,04/03/2000 12:00:00 AM
1994,4,4,21.1892,04/04/1994 12:00:00 AM,04/04/2000 12:00:00 AM
1994,4,5,21.1767,04/05/1994 12:00:00 AM,04/05/2000 12:00:00 AM
1994,4,6,21.2854,04/06/1994 12:00:00 AM,04/06/2000 12:00:00 AM
1994,4,7,21.3195,04/07/1994 12:00:00 AM,04/07/2000 12:00:00 AM
1994,4,8,21.385,04/08/1994 12:00:00 AM,04/08/2000 12:00:00 AM
1994,4,9,21.3442,04/09/1994 12:00:00 AM,04/09/2000 12:00:00 AM
1994,4,10,21.3487,04/10/1994 12:00:00 AM,04/10/2000 12:00:00 AM
1994,4,11,21.4157,04/11/1994 12:00:00 AM,04/11/2000 12:00:00 AM
1994,4,12,21.4922,04/12/1994 12:00:00 AM,04/12/2000 12:00:00 AM
1994,4,13,21.44,04/13/1994 12:00:00 AM,04/13/2000 12:00:00 AM
1994,4,14,21.4583,04/14/1994 12:00:00 AM,04/14/2000 12:00:00 AM
1994,4,15,21.4655,04/15/1994 12:00:00 AM,04/15/2000 12:00:00 AM
1994,4,16,21.5739,04/16/1994 12:00:00 AM,04/16/2000 12:00:00 AM
1994,4,17,21.6295,04/17/1994 12:00:00 AM,04/17/2000 12:00:00 AM
1994,4,18,21.587,04/18/1994 12:00:00 AM,04/18/2000 12:00:00 AM
1994,4,19,21.5517,04/19/1994 12:00:00 AM,04/19/2000 12:00:00 AM
1994,4,20,21.5578,04/20/1994 12:00:00 AM,04/20/2000 12:00:00 AM
1994,4,21,21.5822,04/21/1994 12:00:00 AM,04/21/2000 12:00:00 AM
1994,4,22,21.658,04/22/1994 12:00:00 AM,04/22/2000 12:00:00 AM
1994,4,25,21.6894,04/25/1994 12:00:00 AM,04/25/2000 12:00:00 AM
1994,4,26,21.7375,04/26/1994 12:00:00 AM,04/26/2000 12:00:00 AM
1994,4,27,21.7871,04/27/1994 12:00:00 AM,04/27/2000 12:00:00 AM
1994,4,28,21.8212,04/28/1994 12:00:00 AM,04/28/2000 12:00:00 AM
1994,4,29,21.8163,04/29/1994 12:00:00 AM,04/29/2000 12:00:00 AM
1994,4,30,21.8612,04/30/1994 12:00:00 AM,04/30/2000 12:00:00 AM
1994,5,1,21.9,05/01/1994 12:00:00 AM,05/01/2000 12:00:00 AM
1994,5,2,21.9054,05/02/1994 12:00:00 AM,05/02/2000 12:00:00 AM
1994,5,3,21.88,05/03/1994 12:00:00 AM,05/03/2000 12:00:00 AM
1994,5,4,21.8888,05/04/1994 12:00:00 AM,05/04/2000 12:00:00 AM
1994,5,5,21.8425,05/05/1994 12:00:00 AM,05/05/2000 12:00:00 AM
1994,5,6,21.8167,05/06/1994 12:00:00 AM,05/06/2000 12:00:00 AM
1994,5,7,21.8442,05/07/1994 12:00:00 AM,05/07/2000 12:00:00 AM
1994,5,8,21.8562,05/08/1994 12:00:00 AM,05/08/2000 12:00:00 AM
1994,5,9,21.8371,05/09/1994 12:00:00 AM,05/09/2000 12:00:00 AM
1994,5,10,21.8471,05/10/1994 12:00:00 AM,05/10/2000 12:00:00 AM
1994,5,11,21.8817,05/11/1994 12:00:00 AM,05/11/2000 12:00:00 AM
1994,5,12,21.9008,05/12/1994 12:00:00 AM,05/12/2000 12:00:00 AM
1994,5,13,21.8825,05/13/1994 12:00:00 AM,05/13/2000 12:00:00 AM
1994,5,14,21.8514,05/14/1994 12:00:00 AM,05/14/2000 12:00:00 AM
1994,5,15,21.7783,05/15/1994 12:00:00 AM,05/15/2000 12:00:00 AM
1994,5,16,21.8223,05/16/1994 12:00:00 AM,05/16/2000 12:00:00 AM
1994,5,17,21.8574,05/17/1994 12:00:00 AM,05/17/2000 12:00:00 AM
1994,5,18,21.8573,05/18/1994 12:00:00 AM,05/18/2000 12:00:00 AM
1994,5,19,21.8761,05/19/1994 12:00:00 AM,05/19/2000 12:00:00 AM
1994,5,20,21.9079,05/20/1994 12:00:00 AM,05/20/2000 12:00:00 AM
1994,5,21,21.8804,05/21/1994 12:00:00 AM,05/21/2000 12:00:00 AM
1994,5,22,21.8658,05/22/1994 12:00:00 AM,05/22/2000 12:00:00 AM
1994,5,23,21.8652,05/23/1994 12:00:00 AM,05/23/2000 12:00:00 AM
1994,5,24,21.8588,05/24/1994 12:00:00 AM,05/24/2000 12:00:00 AM
1994,5,25,21.85,05/25/1994 12:00:00 AM,05/25/2000 12:00:00 AM
1994,5,26,21.8279,05/26/1994 12:00:00 AM,05/26/2000 12:00:00 AM
1994,5,27,21.8173,05/27/1994 12:00:00 AM,05/27/2000 12:00:00 AM
1994,5,28,21.7967,05/28/1994 12:00:00 AM,05/28/2000 12:00:00 AM
1994,5,29,21.8287,05/29/1994 12:00:00 AM,05/29/2000 12:00:00 AM
1994,5,30,21.8008,05/30/1994 12:00:00 AM,05/30/2000 12:00:00 AM
1994,5,31,21.8096,05/31/1994 12:00:00 AM,05/31/2000 12:00:00 AM
1994,6,1,21.8637,06/01/1994 12:00:00 AM,06/01/2000 12:00:00 AM
1994,6,2,21.8438,06/02/1994 12:00:00 AM,06/02/2000 12:00:00 AM
1994,6,3,21.8761,06/03/1994 12:00:00 AM,06/03/2000 12:00:00 AM
1994,6,4,21.8921,06/04/1994 12:00:00 AM,06/04/2000 12:00:00 AM
1994,6,5,21.8671,06/05/1994 12:00:00 AM,06/05/2000 12:00:00 AM
1994,6,6,21.9004,06/06/1994 12:00:00 AM,06/06/2000 12:00:00 AM
1994,6,7,21.9071,06/07/1994 12:00:00 AM,06/07/2000 12:00:00 AM
1994,6,8,21.8912,06/08/1994 12:00:00 AM,06/08/2000 12:00:00 AM
1994,6,9,21.8958,06/09/1994 12:00:00 AM,06/09/2000 12:00:00 AM
1994,6,10,21.8867,06/10/1994 12:00:00 AM,06/10/2000 12:00:00 AM
1994,6,11,21.8942,06/11/1994 12:00:00 AM,06/11/2000 12:00:00 AM
1994,6,12,21.8776,06/12/1994 12:00:00 AM,06/12/2000 12:00:00 AM
1994,6,13,21.9444,06/13/1994 12:00:00 AM,06/13/2000 12:00:00 AM
1994,6,14,21.9321,06/14/1994 12:00:00 AM,06/14/2000 12:00:00 AM
1994,6,15,21.9329,06/15/1994 12:00:00 AM,06/15/2000 12:00:00 AM
1994,6,16,21.8888,06/16/1994 12:00:00 AM,06/16/2000 12:00:00 AM
1994,6,17,21.9081,06/17/1994 12:00:00 AM,06/17/2000 12:00:00 AM
1994,6,20,21.9833,06/20/1994 12:00:00 AM,06/20/2000 12:00:00 AM
1994,6,21,21.9626,06/21/1994 12:00:00 AM,06/21/2000 12:00:00 AM
1994,6,22,21.995,06/22/1994 12:00:00 AM,06/22/2000 12:00:00 AM
1994,6,23,21.9729,06/23/1994 12:00:00 AM,06/23/2000 12:00:00 AM
1994,6,24,21.9492,06/24/1994 12:00:00 AM,06/24/2000 12:00:00 AM
1994,6,25,21.9187,06/25/1994 12:00:00 AM,06/25/2000 12:00:00 AM
1994,6,26,21.9067,06/26/1994 12:00:00 AM,06/26/2000 12:00:00 AM
1994,6,27,21.8854,06/27/1994 12:00:00 AM,06/27/2000 12:00:00 AM
1994,6,28,21.8813,06/28/1994 12:00:00 AM,06/28/2000 12:00:00 AM
1994,6,29,21.8846,06/29/1994 12:00:00 AM,06/29/2000 12:00:00 AM
1994,6,30,21.8529,06/30/1994 12:00:00 AM,06/30/2000 12:00:00 AM
1994,7,1,21.8704,07/01/1994 12:00:00 AM,07/01/2000 12:00:00 AM
1994,7,2,21.8537,07/02/1994 12:00:00 AM,07/02/2000 12:00:00 AM
1994,7,3,21.8771,07/03/1994 12:00:00 AM,07/03/2000 12:00:00 AM
1994,7,4,21.8617,07/04/1994 12:00:00 AM,07/04/2000 12:00:00 AM
1994,7,5,21.8738,07/05/1994 12:00:00 AM,07/05/2000 12:00:00 AM
1994,7,6,21.8729,07/06/1994 12:00:00 AM,07/06/2000 12:00:00 AM
1994,7,7,21.8754,07/07/1994 12:00:00 AM,07/07/2000 12:00:00 AM
1994,7,8,21.8829,07/08/1994 12:00:00 AM,07/08/2000 12:00:00 AM
1994,7,9,21.8667,07/09/1994 12:00:00 AM,07/09/2000 12:00:00 AM
1994,7,10,21.8496,07/10/1994 12:00:00 AM,07/10/2000 12:00:00 AM
1994,7,11,21.8683,07/11/1994 12:00:00 AM,07/11/2000 12:00:00 AM
1994,7,12,21.8542,07/12/1994 12:00:00 AM,07/12/2000 12:00:00 AM
1994,7,13,21.8529,07/13/1994 12:00:00 AM,07/13/2000 12:00:00 AM
1994,7,14,21.8192,07/14/1994 12:00:00 AM,07/14/2000 12:00:00 AM
1994,7,15,21.7792,07/15/1994 12:00:00 AM,07/15/2000 12:00:00 AM
1994,7,16,21.7554,07/16/1994 12:00:00 AM,07/16/2000 12:00:00 AM
1994,7,17,21.8075,07/17/1994 12:00:00 AM,07/17/2000 12:00:00 AM
1994,7,18,21.7554,07/18/1994 12:00:00 AM,07/18/2000 12:00:00 AM
1994,7,19,21.7471,07/19/1994 12:00:00 AM,07/19/2000 12:00:00 AM
1994,7,20,21.755,07/20/1994 12:00:00 AM,07/20/2000 12:00:00 AM
1994,7,21,21.7542,07/21/1994 12:00:00 AM,07/21/2000 12:00:00 AM
1994,7,22,21.6792,07/22/1994 12:00:00 AM,07/22/2000 12:00:00 AM
1994,7,23,21.7013,07/23/1994 12:00:00 AM,07/23/2000 12:00:00 AM
1994,7,24,21.6521,07/24/1994 12:00:00 AM,07/24/2000 12:00:00 AM
1994,7,25,21.6371,07/25/1994 12:00:00 AM,07/25/2000 12:00:00 AM
1994,7,26,21.6121,07/26/1994 12:00:00 AM,07/26/2000 12:00:00 AM
1994,7,27,21.5846,07/27/1994 12:00:00 AM,07/27/2000 12:00:00 AM
1994,7,28,21.5608,07/28/1994 12:00:00 AM,07/28/2000 12:00:00 AM
1994,7,29,21.5162,07/29/1994 12:00:00 AM,07/29/2000 12:00:00 AM
1994,7,30,21.5183,07/30/1994 12:00:00 AM,07/30/2000 12:00:00 AM
1994,7,31,21.4971,07/31/1994 12:00:00 AM,07/31/2000 12:00:00 AM
1994,8,1,21.4804,08/01/1994 12:00:00 AM,08/01/2000 12:00:00 AM
1994,8,2,21.4363,08/02/1994 12:00:00 AM,08/02/2000 12:00:00 AM
1994,8,3,21.41,08/03/1994 12:00:00 AM,08/03/2000 12:00:00 AM
1994,8,4,21.4046,08/04/1994 12:00:00 AM,08/04/2000 12:00:00 AM
1994,8,5,21.375,08/05/1994 12:00:00 AM,08/05/2000 12:00:00 AM
1994,8,6,21.3483,08/06/1994 12:00:00 AM,08/06/2000 12:00:00 AM
1994,8,7,21.3371,08/07/1994 12:00:00 AM,08/07/2000 12:00:00 AM
1994,8,8,21.3358,08/08/1994 12:00:00 AM,08/08/2000 12:00:00 AM
1994,8,9,21.3325,08/09/1994 12:00:00 AM,08/09/2000 12:00:00 AM
1994,8,10,21.3287,08/10/1994 12:00:00 AM,08/10/2000 12:00:00 AM
1994,8,11,21.3233,08/11/1994 12:00:00 AM,08/11/2000 12:00:00 AM
1994,8,12,21.3163,08/12/1994 12:00:00 AM,08/12/2000 12:00:00 AM
1994,8,13,21.31,08/13/1994 12:00:00 AM,08/13/2000 12:00:00 AM
1994,8,14,21.305,08/14/1994 12:00:00 AM,08/14/2000 12:00:00 AM
1994,8,15,21.3054,08/15/1994 12:00:00 AM,08/15/2000 12:00:00 AM
1994,8,16,21.2812,08/16/1994 12:00:00 AM,08/16/2000 12:00:00 AM
1994,8,17,21.2317,08/17/1994 12:00:00 AM,08/17/2000 12:00:00 AM
1994,8,18,21.2421,08/18/1994 12:00:00 AM,08/18/2000 12:00:00 AM
1994,8,19,21.2342,08/19/1994 12:00:00 AM,08/19/2000 12:00:00 AM
1994,8,20,21.1737,08/20/1994 12:00:00 AM,08/20/2000 12:00:00 AM
1994,8,21,21.1225,08/21/1994 12:00:00 AM,08/21/2000 12:00:00 AM
1994,8,22,21.0854,08/22/1994 12:00:00 AM,08/22/2000 12:00:00 AM
1994,8,23,21.0442,08/23/1994 12:00:00 AM,08/23/2000 12:00:00 AM
1994,8,24,20.9908,08/24/1994 12:00:00 AM,08/24/2000 12:00:00 AM
1994,8,25,20.8683,08/25/1994 12:00:00 AM,08/25/2000 12:00:00 AM
1994,8,26,20.705,08/26/1994 12:00:00 AM,08/26/2000 12:00:00 AM
1994,8,27,20.6388,08/27/1994 12:00:00 AM,08/27/2000 12:00:00 AM
1994,8,28,20.6671,08/28/1994 12:00:00 AM,08/28/2000 12:00:00 AM
1994,8,29,20.6208,08/29/1994 12:00:00 AM,08/29/2000 12:00:00 AM
1994,8,30,20.5742,08/30/1994 12:00:00 AM,08/30/2000 12:00:00 AM
1994,8,31,20.5554,08/31/1994 12:00:00 AM,08/31/2000 12:00:00 AM
1994,9,1,20.5437,09/01/1994 12:00:00 AM,09/01/2000 12:00:00 AM
1994,9,2,20.555,09/02/1994 12:00:00 AM,09/02/2000 12:00:00 AM
1994,9,3,20.5479,09/03/1994 12:00:00 AM,09/03/2000 12:00:00 AM
1994,9,4,20.575,09/04/1994 12:00:00 AM,09/04/2000 12:00:00 AM
1994,9,5,20.5658,09/05/1994 12:00:00 AM,09/05/2000 12:00:00 AM
1994,9,6,20.5546,09/06/1994 12:00:00 AM,09/06/2000 12:00:00 AM
1994,9,7,20.5767,09/07/1994 12:00:00 AM,09/07/2000 12:00:00 AM
1994,9,8,20.5612,09/08/1994 12:00:00 AM,09/08/2000 12:00:00 AM
1994,9,9,20.6004,09/09/1994 12:00:00 AM,09/09/2000 12:00:00 AM
1994,9,10,20.5429,09/10/1994 12:00:00 AM,09/10/2000 12:00:00 AM
1994,9,11,20.5483,09/11/1994 12:00:00 AM,09/11/2000 12:00:00 AM
1994,9,12,20.5487,09/12/1994 12:00:00 AM,09/12/2000 12:00:00 AM
1994,9,13,20.5242,09/13/1994 12:00:00 AM,09/13/2000 12:00:00 AM
1994,9,14,20.545,09/14/1994 12:00:00 AM,09/14/2000 12:00:00 AM
1994,9,15,20.5775,09/15/1994 12:00:00 AM,09/15/2000 12:00:00 AM
1994,9,16,20.5779,09/16/1994 12:00:00 AM,09/16/2000 12:00:00 AM
1994,9,17,20.5263,09/17/1994 12:00:00 AM,09/17/2000 12:00:00 AM
1994,9,18,20.505,09/18/1994 12:00:00 AM,09/18/2000 12:00:00 AM
1994,9,19,20.4875,09/19/1994 12:00:00 AM,09/19/2000 12:00:00 AM
1994,9,20,20.4913,09/20/1994 12:00:00 AM,09/20/2000 12:00:00 AM
1994,9,21,20.4917,09/21/1994 12:00:00 AM,09/21/2000 12:00:00 AM
1994,9,22,20.4779,09/22/1994 12:00:00 AM,09/22/2000 12:00:00 AM
1994,9,23,20.45,09/23/1994 12:00:00 AM,09/23/2000 12:00:00 AM
1994,9,24,20.4258,09/24/1994 12:00:00 AM,09/24/2000 12:00:00 AM
1994,9,25,20.4592,09/25/1994 12:00:00 AM,09/25/2000 12:00:00 AM
1994,9,26,20.4475,09/26/1994 12:00:00 AM,09/26/2000 12:00:00 AM
1994,9,27,20.4454,09/27/1994 12:00:00 AM,09/27/2000 12:00:00 AM
1994,9,28,20.4,09/28/1994 12:00:00 AM,09/28/2000 12:00:00 AM
1994,9,29,20.3633,09/29/1994 12:00:00 AM,09/29/2000 12:00:00 AM
1994,9,30,20.3721,09/30/1994 12:00:00 AM,09/30/2000 12:00:00 AM
1994,10,1,20.4017,10/01/1994 12:00:00 AM,10/01/2000 12:00:00 AM
1994,10,2,20.4004,10/02/1994 12:00:00 AM,10/02/2000 12:00:00 AM
1994,10,3,20.3904,10/03/1994 12:00:00 AM,10/03/2000 12:00:00 AM
1994,10,4,20.3508,10/04/1994 12:00:00 AM,10/04/2000 12:00:00 AM
1994,10,5,20.3204,10/05/1994 12:00:00 AM,10/05/2000 12:00:00 AM
1994,10,6,20.3296,10/06/1994 12:00:00 AM,10/06/2000 12:00:00 AM
1994,10,7,20.3058,10/07/1994 12:00:00 AM,10/07/2000 12:00:00 AM
1994,10,8,20.2754,10/08/1994 12:00:00 AM,10/08/2000 12:00:00 AM
1994,10,9,20.2642,10/09/1994 12:00:00 AM,10/09/2000 12:00:00 AM
1994,10,10,20.2975,10/10/1994 12:00:00 AM,10/10/2000 12:00:00 AM
1994,10,11,20.2658,10/11/1994 12:00:00 AM,10/11/2000 12:00:00 AM
1994,10,12,20.24,10/12/1994 12:00:00 AM,10/12/2000 12:00:00 AM
1994,10,13,20.2629,10/13/1994 12:00:00 AM,10/13/2000 12:00:00 AM
1994,10,14,20.2742,10/14/1994 12:00:00 AM,10/14/2000 12:00:00 AM
1994,10,15,20.2979,10/15/1994 12:00:00 AM,10/15/2000 12:00:00 AM
1994,10,16,20.2842,10/16/1994 12:00:00 AM,10/16/2000 12:00:00 AM
1994,10,17,20.28,10/17/1994 12:00:00 AM,10/17/2000 12:00:00 AM
1994,10,18,20.2733,10/18/1994 12:00:00 AM,10/18/2000 12:00:00 AM
1994,10,19,20.26,10/19/1994 12:00:00 AM,10/19/2000 12:00:00 AM
1994,10,20,20.2517,10/20/1994 12:00:00 AM,10/20/2000 12:00:00 AM
1994,10,21,20.24,10/21/1994 12:00:00 AM,10/21/2000 12:00:00 AM
1994,10,22,20.24,10/22/1994 12:00:00 AM,10/22/2000 12:00:00 AM
1994,10,23,20.24,10/23/1994 12:00:00 AM,10/23/2000 12:00:00 AM
1994,10,24,20.24,10/24/1994 12:00:00 AM,10/24/2000 12:00:00 AM
1994,10,25,20.24,10/25/1994 12:00:00 AM,10/25/2000 12:00:00 AM
1994,10,26,20.265,10/26/1994 12:00:00 AM,10/26/2000 12:00:00 AM
1994,10,27,20.3992,10/27/1994 12:00:00 AM,10/27/2000 12:00:00 AM
1994,10,28,20.44,10/28/1994 12:00:00 AM,10/28/2000 12:00:00 AM
1994,10,29,20.4388,10/29/1994 12:00:00 AM,10/29/2000 12:00:00 AM
1994,10,30,20.4242,10/30/1994 12:00:00 AM,10/30/2000 12:00:00 AM
1994,10,31,20.4158,10/31/1994 12:00:00 AM,10/31/2000 12:00:00 AM
1994,11,1,20.3842,11/01/1994 12:00:00 AM,11/01/2000 12:00:00 AM
1994,11,2,20.3433,11/02/1994 12:00:00 AM,11/02/2000 12:00:00 AM
1994,11,3,20.3233,11/03/1994 12:00:00 AM,11/03/2000 12:00:00 AM
1994,11,4,20.3158,11/04/1994 12:00:00 AM,11/04/2000 12:00:00 AM
1994,11,5,20.2929,11/05/1994 12:00:00 AM,11/05/2000 12:00:00 AM
1994,11,6,20.28,11/06/1994 12:00:00 AM,11/06/2000 12:00:00 AM
1994,11,7,20.2658,11/07/1994 12:00:00 AM,11/07/2000 12:00:00 AM
1994,11,8,20.2467,11/08/1994 12:00:00 AM,11/08/2000 12:00:00 AM
1994,11,9,20.2167,11/09/1994 12:00:00 AM,11/09/2000 12:00:00 AM
1994,11,10,20.1938,11/10/1994 12:00:00 AM,11/10/2000 12:00:00 AM
1994,11,11,20.1942,11/11/1994 12:00:00 AM,11/11/2000 12:00:00 AM
1994,11,12,20.2,11/12/1994 12:00:00 AM,11/12/2000 12:00:00 AM
1994,11,13,20.1804,11/13/1994 12:00:00 AM,11/13/2000 12:00:00 AM
1994,11,14,20.1592,11/14/1994 12:00:00 AM,11/14/2000 12:00:00 AM
1994,11,15,20.1421,11/15/1994 12:00:00 AM,11/15/2000 12:00:00 AM
1994,11,16,20.1313,11/16/1994 12:00:00 AM,11/16/2000 12:00:00 AM
1994,11,17,20.1033,11/17/1994 12:00:00 AM,11/17/2000 12:00:00 AM
1994,11,18,20.1133,11/18/1994 12:00:00 AM,11/18/2000 12:00:00 AM
1994,11,19,20.12,11/19/1994 12:00:00 AM,11/19/2000 12:00:00 AM
1994,11,20,20.12,11/20/1994 12:00:00 AM,11/20/2000 12:00:00 AM
1994,11,21,20.1129,11/21/1994 12:00:00 AM,11/21/2000 12:00:00 AM
1994,11,22,20.1021,11/22/1994 12:00:00 AM,11/22/2000 12:00:00 AM
1994,11,23,20.1,11/23/1994 12:00:00 AM,11/23/2000 12:00:00 AM
1994,11,24,20.0963,11/24/1994 12:00:00 AM,11/24/2000 12:00:00 AM
1994,11,25,20.0725,11/25/1994 12:00:00 AM,11/25/2000 12:00:00 AM
1994,11,26,20.1129,11/26/1994 12:00:00 AM,11/26/2000 12:00:00 AM
1994,11,27,20.0862,11/27/1994 12:00:00 AM,11/27/2000 12:00:00 AM
1994,11,28,20.0608,11/28/1994 12:00:00 AM,11/28/2000 12:00:00 AM
1994,11,29,20.0277,11/29/1994 12:00:00 AM,11/29/2000 12:00:00 AM
1994,12,9,20.015,12/09/1994 12:00:00 AM,12/09/2000 12:00:00 AM
1994,12,10,20.02,12/10/1994 12:00:00 AM,12/10/2000 12:00:00 AM
1994,12,11,19.995,12/11/1994 12:00:00 AM,12/11/2000 12:00:00 AM
1994,12,12,19.9858,12/12/1994 12:00:00 AM,12/12/2000 12:00:00 AM
1994,12,13,20.04,12/13/1994 12:00:00 AM,12/13/2000 12:00:00 AM
1994,12,15,20.02,12/15/1994 12:00:00 AM,12/15/2000 12:00:00 AM
1994,12,16,20.013,12/16/1994 12:00:00 AM,12/16/2000 12:00:00 AM
1994,12,19,19.98,12/19/1994 12:00:00 AM,12/19/2000 12:00:00 AM
1994,12,25,19.96,12/25/1994 12:00:00 AM,12/25/2000 12:00:00 AM
1994,12,26,19.96,12/26/1994 12:00:00 AM,12/26/2000 12:00:00 AM
1994,12,27,19.9906,12/27/1994 12:00:00 AM,12/27/2000 12:00:00 AM
1994,12,28,19.98,12/28/1994 12:00:00 AM,12/28/2000 12:00:00 AM
1994,12,29,19.984,12/29/1994 12:00:00 AM,12/29/2000 12:00:00 AM
1994,12,30,20,12/30/1994 12:00:00 AM,12/30/2000 12:00:00 AM
1994,12,31,20.025,12/31/1994 12:00:00 AM,12/31/2000 12:00:00 AM
1995,1,1,20.0033,01/01/1995 12:00:00 AM,01/01/2000 12:00:00 AM
1995,1,2,19.9962,01/02/1995 12:00:00 AM,01/02/2000 12:00:00 AM
1995,1,3,20.04,01/03/1995 12:00:00 AM,01/03/2000 12:00:00 AM
1995,1,4,20.0365,01/04/1995 12:00:00 AM,01/04/2000 12:00:00 AM
1995,1,5,20.0418,01/05/1995 12:00:00 AM,01/05/2000 12:00:00 AM
1995,1,6,20,01/06/1995 12:00:00 AM,01/06/2000 12:00:00 AM
1995,1,8,20.02,01/08/1995 12:00:00 AM,01/08/2000 12:00:00 AM
1995,1,13,20.0225,01/13/1995 12:00:00 AM,01/13/2000 12:00:00 AM
1995,1,14,19.98,01/14/1995 12:00:00 AM,01/14/2000 12:00:00 AM
1995,1,15,19.9721,01/15/1995 12:00:00 AM,01/15/2000 12:00:00 AM
1995,1,16,19.97,01/16/1995 12:00:00 AM,01/16/2000 12:00:00 AM
1995,1,17,19.9742,01/17/1995 12:00:00 AM,01/17/2000 12:00:00 AM
1995,1,18,19.9854,01/18/1995 12:00:00 AM,01/18/2000 12:00:00 AM
1995,1,19,19.9685,01/19/1995 12:00:00 AM,01/19/2000 12:00:00 AM
1995,1,20,19.9931,01/20/1995 12:00:00 AM,01/20/2000 12:00:00 AM
1995,1,21,20.0393,01/21/1995 12:00:00 AM,01/21/2000 12:00:00 AM
1995,1,22,20.07,01/22/1995 12:00:00 AM,01/22/2000 12:00:00 AM
1995,1,23,20.06,01/23/1995 12:00:00 AM,01/23/2000 12:00:00 AM
